Wikipedia movie ID,Freebase movie ID,Movie name,Movie release date,Movie runtime,Movie languages (Freebase ID:name tuples),Movie countries (Freebase ID:name tuples),Movie genres (Freebase ID:name tuples),tmdb_id,collection_name,collection_id,vote_count,vote_average,genres,budget,run_time,tmdb_origin_country,tmdb_original_language,Movie release date corrected,release_year,movie_order,box_office,profit,years_diff_bt_pre_movies,CPI,real_revenue,real_budget,real_profit,ratio_revenue_budget,num_genres,collection_size
2969247,/m/08gsvw,Quantum of Solace,2008-10-29,107.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}",10764.0,James Bond Collection,645.0,7790.0,6.3,"['Adventure', 'Action', 'Thriller', 'Crime']",200000000.0,106.0,['GB'],en,2008-10-29,2008,23.0,591700000.0,391700000.0,2.0,552.8,1325817714.0147023,448138487.0761205,877679226.9385818,2.9584999999999995,4,23
2982688,/m/08hmch,X-Men Origins: Wolverine,2009-04-28,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/06n90"": ""Science Fiction"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",2080.0,The Wolverine Collection,453993.0,10429.0,6.275,"['Adventure', 'Action', 'Science Fiction']",150000000.0,107.0,['US'],en,2009-04-28,2009,1.0,373062864.0,223062864.0,,49.1,835919137.2862223,336103865.30709034,499815271.979132,2.48708576,3,2
2992408,/m/08j7lh,Election,2005,99.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/03h64"": ""Hong Kong""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema""}",18747.0,Election Collection,159613.0,247.0,7.1,"['Crime', 'Drama', 'Thriller']",,101.0,['HK'],cn,2005-01-01,2005,1.0,2191782.0,2191782.0,,392.6,4911109.347403367,,,,3,2
2993846,/m/08jblf,The NeverEnding Story II: The Next Chapter,1990-10-25,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",34636.0,The Neverending Story Collection,91430.0,793.0,5.8,"['Family', 'Fantasy', 'Adventure']",32000000.0,89.0,['US'],en,1990-10-25,1990,2.0,17373527.0,-14626473.0,6.0,445.4,38928730.524780646,71702157.93217927,-32773427.407398626,0.54292271875,3,3
3028097,/m/08lkvt,Hoodwinked,2006-01-13,81.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gf28"": ""Parody"", ""/m/0219x_"": ""Indie"", ""/m/02n4kr"": ""Mystery"", ""/m/01zhp"": ""Computer Animation"", ""/m/0bxg3"": ""Fairy tale"", ""/m/0hcr"": ""Animation"", ""/m/0h1l_48"": ""Revisionist Fairy Tale"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",10982.0,Hoodwinked! Collection,87255.0,1733.0,6.2,"['Animation', 'Comedy', 'Family', 'Crime']",8000000.0,81.0,['US'],en,2006-01-13,2006,1.0,110013167.0,102013167.0,,312.2,246505671.08916292,17925539.483044818,228580131.60611808,13.751645875000001,4,2
3028191,/m/08ll52,A Nightmare on Elm Street,1984-11-09,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/02n4kr"": ""Mystery"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",377.0,A Nightmare on Elm Street Collection,8581.0,5082.0,7.3,['Horror'],1800000.0,91.0,['US'],en,1984-11-09,1984,1.0,26319961.0,24519961.0,,323.2,58974937.51221247,4033246.383685084,54941691.12852739,14.622200555555555,1,7
3033155,/m/08lzxj,King Kong Lives,1986-12-19,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g092b"": ""Monster movie"", ""/m/0219x_"": ""Indie"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",31947.0,King Kong (1976) Collection,135498.0,216.0,5.1,"['Fantasy', 'Action', 'Adventure']",10000000.0,105.0,['US'],en,1986-12-19,1986,2.0,4711220.0,-5288780.0,10.0,110.2,10556395.015413802,22406924.353806023,-11850529.33839222,0.47112200000000004,3,2
3037946,/m/08md07,A Nightmare on Elm Street 3: Dream Warriors,1987-02-27,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0fdjb"": ""Supernatural""}",10072.0,A Nightmare on Elm Street Collection,8581.0,1761.0,6.7,"['Horror', 'Thriller', 'Fantasy']",4450000.0,96.0,['US'],en,1987-02-27,1987,3.0,44793222.0,40343222.0,2.0,355.4,100367833.69172397,9971081.337443681,90396752.3542803,10.065892584269662,3,7
3038038,/m/08md65,A Nightmare on Elm Street 4: The Dream Master,1988-08-19,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0fdjb"": ""Supernatural""}",10131.0,A Nightmare on Elm Street Collection,8581.0,1408.0,5.9,"['Horror', 'Thriller']",6500000.0,93.0,['US'],en,1988-08-19,1988,4.0,49369899.0,42869899.0,1.0,372.5,110622759.22480436,14564500.829973916,96058258.39483044,7.595369076923077,2,7
3038054,/m/08md6z,A Nightmare on Elm Street 5: The Dream Child,1989-08-11,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0fdjb"": ""Supernatural""}",10160.0,A Nightmare on Elm Street Collection,8581.0,1249.0,5.4,"['Horror', 'Thriller']",8000000.0,90.0,['US'],en,1989-08-11,1989,5.0,22168359.0,14168359.0,1.0,567.6,49672474.31610149,17925539.483044818,31746934.833056673,2.771044875,2,7
3048276,/m/08n0z5,The Work and The Glory,2004-11-24,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02p0szs"": ""Historical fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece""}",36046.0,The Work and the Glory Collection,243738.0,14.0,6.5,"['Drama', 'Romance']",7500000.0,110.0,['US'],en,2004-11-24,2004,1.0,3347647.0,-4152353.0,,471.3,7501047.309224566,16805193.265354518,-9304145.956129951,0.44635293333333326,2,2
3058252,/m/08nqp2,Fritz the Cat,1972-04-12,79.0,"{""/m/0880p"": ""Yiddish Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0219x_"": ""Indie"", ""/m/02nxfrh"": ""Adult"", ""/m/0hcr"": ""Animation"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/01jk9n"": ""Pornographic movie""}",12593.0,Fritz the Cat Collection,476056.0,321.0,6.1,"['Animation', 'Comedy', 'Drama']",850000.0,78.0,['US'],en,1972-04-12,1972,1.0,25000000.0,24150000.0,,434.1,56017310.88451506,1904588.570073512,54112722.31444155,29.411764705882355,3,2
3069564,/m/08pbld,Joy Ride,2001-10-05,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0c3351"": ""Suspense""}",10866.0,Joy Ride Collection,166378.0,1172.0,6.5,"['Mystery', 'Thriller', 'Drama']",23000000.0,97.0,['US'],en,2001-10-05,2001,1.0,36642838.0,13642838.0,,445.4,82105329.91747688,51535926.013753854,30569403.903723024,1.5931668695652172,3,2
3070954,/m/08pfr9,D2: The Mighty Ducks,1994-03-25,107.0,"{""/m/01gmkg"": ""Icelandic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z02hx"": ""Sports"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",11164.0,The Mighty Ducks Collection,10709.0,595.0,6.2,"['Comedy', 'Action', 'Family', 'Drama']",,106.0,['US'],en,1994-03-25,1994,2.0,45610410.0,45610410.0,2.0,644.7,102198900.66160779,,,,4,3
3071743,/m/08phg9,Star Trek,2009-04-06,126.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/023pxm"": ""Reboot"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",13475.0,Star Trek: Alternate Reality Collection,115575.0,9805.0,7.429,"['Science Fiction', 'Action', 'Adventure']",150000000.0,127.0,['US'],en,2009-04-06,2009,1.0,385494555.0,235494555.0,,133.4,863774733.2689116,336103865.30709034,527670867.96182126,2.5699637,3,2
3079162,/m/08pz9v,Nanny McPhee,2005-10-21,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}",11283.0,Nanny McPhee Collection,35792.0,2999.0,6.7,"['Fantasy', 'Comedy', 'Family']",25000000.0,97.0,"['US', 'GB']",en,2005-10-21,2005,1.0,122489822.0,97489822.0,,700.0,274462017.5665165,56017310.88451506,218444706.68200147,4.89959288,3,2
3084955,/m/08qb0q,City Slickers II: The Legend of Curly's Gold,1994-06-10,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04228s"": ""Road movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",11310.0,City Slickers Collection,150156.0,302.0,5.2,"['Action', 'Comedy', 'Drama', 'Western']",40000000.0,116.0,['US'],en,1994-06-10,1994,2.0,43622150.0,3622150.0,3.0,567.6,97743821.52003795,89627697.41522409,8116124.104813859,1.0905537500000002,4,2
3130501,/m/08tdcx,Two Can Play That Game,2001-09-07,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",25462.0,Can play that game (Shanté Smith) Collection,1146627.0,78.0,6.6,"['Comedy', 'Romance']",13000000.0,90.0,['US'],en,2001-09-07,2001,1.0,22391450.0,9391450.0,,372.5,50172352.63220299,29129001.65994783,21043350.97225516,1.7224192307692308,2,2
3142340,/m/08v3bw,A Very Brady Sequel,1996,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/01z4y"": ""Comedy""}",12606.0,The Brady Bunch Collection,224478.0,155.0,5.8,"['Family', 'Comedy']",12000000.0,90.0,['US'],en,1996-01-01,1996,2.0,21440752.0,9440752.0,1.0,567.6,48042130.81527152,26888309.224567227,21153821.590704292,1.7867293333333334,2,3
3153784,/m/08vx93,Piranha,1978-08-03,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/06qln"": ""Stop motion"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/0qdzd"": ""B-movie""}",24831.0,Piranha Collection,212279.0,658.0,5.94,"['Horror', 'Science Fiction']",660000.0,94.0,['US'],en,1978-08-03,1978,1.0,6000000.0,5340000.0,,52.9,13444154.612283614,1478857.0073511975,11965297.604932416,9.09090909090909,2,2
3190252,/m/08y445,Public Enemy,2002-01-25,140.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",33171.0,Public Enemy Collection,281882.0,62.0,7.2,"['Action', 'Crime']",,138.0,['KR'],ko,2002-01-25,2002,1.0,15897574.0,15897574.0,,182.1,35621573.80270334,,,,2,3
3216798,/m/08z_2d,Night of the Living Dead 3D,2006-11-10,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/0hj3m_q"": ""Creature Film""}",24927.0,Night of the Living Dead 3D - Collection,724328.0,53.0,4.0,['Horror'],3000000.0,80.0,['US'],en,2006-11-10,2006,1.0,1553837.0,-1446163.0,,605.8,3481670.811714489,6722077.306141807,-3240406.4944273178,0.5179456666666666,1,2
3226774,/m/08_pq1,The Grudge 2,2006-10-12,106.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",1975.0,The Grudge Collection,1974.0,1007.0,5.5,"['Horror', 'Thriller']",20000000.0,102.0,"['US', 'JP']",en,2006-10-12,2006,2.0,70711175.0,50711175.0,2.0,457.9,158441994.91937396,44813848.707612045,113628146.21176192,3.53555875,2,3
3228403,/m/01kzd_v,Ghost in the Shell,1995-11-18,85.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",9323.0,Ghost in the Shell Collection,23026.0,3362.0,7.925,"['Action', 'Animation', 'Science Fiction']",3000000.0,83.0,['JP'],ja,1995-11-18,1995,1.0,2287714.0,-712286.0,,623.1,5126063.454114299,6722077.306141807,-1596013.8520275075,0.7625713333333334,3,2
3231682,/m/0900j5,The Texas Chainsaw Massacre,2003-10-15,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0b7z1vt"": ""Road-Horror"", ""/m/0jdm8"": ""Remake"", ""/m/01q03"": ""Cult"", ""/m/02n4kr"": ""Mystery"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",9373.0,Texas Chainsaw (Reboot) Collection,425175.0,2605.0,6.3,['Horror'],9500000.0,98.0,['US'],en,2003-10-15,2003,1.0,107071655.0,97571655.0,,605.8,239914647.40218166,21286578.136115722,218628069.26606593,11.270700526315789,1,2
3237559,/m/090fjm,The Texas Chainsaw Massacre: The Beginning,2006-10-06,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0b7z1vt"": ""Road-Horror""}",10781.0,Texas Chainsaw (Reboot) Collection,425175.0,1759.0,6.133,['Horror'],16000000.0,91.0,['US'],en,2006-10-06,2006,2.0,51764406.0,35764406.0,3.0,552.8,115988112.94617027,35851078.966089636,80137033.98008063,3.2352753750000005,1,2
3238135,/m/090glv,House of the Dead,2003-10-10,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/02kdv5l"": ""Action"", ""/m/02b5_l"": ""Teen""}",11059.0,House of the Dead Collection,117927.0,384.0,3.1,"['Horror', 'Action', 'Thriller']",12000000.0,90.0,"['DE', 'CA', 'US']",en,2003-10-10,2003,1.0,13818181.0,1818181.0,,445.4,30962293.637419965,26888309.224567227,4073984.412852738,1.1515150833333334,3,2
3239688,/m/02p76f9,Interview with the Vampire: The Vampire Chronicles,1994-11-11,123.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror"", ""/m/01hmnh"": ""Fantasy""}",628.0,The Vampire Chronicles Collection,217704.0,5804.0,7.383,"['Horror', 'Drama', 'Fantasy']",60000000.0,123.0,['US'],en,1994-11-11,1994,1.0,223664608.0,163664608.0,,161.7,501163595.2079677,134441546.12283614,366722049.0851315,3.727743466666666,3,2
3251133,/m/091937,Garfield: A Tail of Two Kitties,2006-06-15,78.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hqxf"": ""Family Film"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/0hj3myq"": ""Children's/Family""}",9513.0,Garfield Collection,86115.0,2171.0,5.6,"['Animation', 'Comedy', 'Family', 'Adventure']",60000000.0,86.0,"['GB', 'US']",en,2006-06-15,2006,2.0,160401979.0,100401979.0,2.0,567.6,359411500.9653783,134441546.12283614,224969954.84254214,2.673366316666667,4,2
3257958,/m/091rc5,The Santa Clause 3: The Escape Clause,2006-11-03,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/0bwgnb"": ""Christmas movie"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n6r"": ""Holiday Film""}",13767.0,The Santa Clause Collection,53159.0,1056.0,5.5,"['Comedy', 'Family', 'Adventure']",12000000.0,97.0,['US'],en,2006-11-03,2006,3.0,110768122.0,98768122.0,4.0,355.4,248197293.04671568,26888309.224567227,221308983.82214844,9.230676833333334,3,3
3268903,/m/092ds1,Night of the Demons,1988-09-09,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen"", ""/m/0fdjb"": ""Supernatural""}",24924.0,Night of the Demons Collection,136218.0,332.0,6.2,"['Horror', 'Comedy']",1200000.0,90.0,['US'],en,1988-09-09,1988,1.0,3109904.0,1909904.0,,45.7,6968338.367559876,2688830.9224567227,4279507.445103154,2.5915866666666667,2,3
3278100,/m/092zhs,3 Ninjas Kick Back,1994-05-06,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",18885.0,3 Ninja Kids Collection,71458.0,285.0,5.6,"['Family', 'Adventure', 'Action', 'Comedy']",20000000.0,93.0,['US'],en,1994-05-06,1994,2.0,11798854.0,-8201146.0,2.0,457.9,26437602.903960165,44813848.707612045,-18376245.80365188,0.5899427,4,4
3278182,/m/092zlj,3 Ninjas Knuckle Up,1995-04-07,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",40508.0,3 Ninja Kids Collection,71458.0,189.0,5.1,"['Family', 'Adventure', 'Action', 'Comedy']",,85.0,['US'],en,1995-04-07,1995,3.0,407618.0,407618.0,1.0,299.3,913346.5691249704,,,,4,4
3283236,/m/0936cl,Hercules,1983-08-12,99.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy""}","{""/m/01q03"": ""Cult"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy""}",26452.0,Hercules Collection,314023.0,103.0,4.9,"['Action', 'Adventure', 'Fantasy']",2500000.0,98.0,['US'],en,1983-08-12,1983,1.0,9000000.0,6500000.0,,567.6,20166231.918425422,5601731.088451506,14564500.829973917,3.6000000000000005,3,2
3303622,/m/094g2z,Father of the Bride Part II,1995-12-08,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06qm3"": ""Screwball comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy""}",11862.0,Father of the Bride (Steve Martin) Collection,96871.0,725.0,6.237,"['Comedy', 'Family']",,106.0,['US'],en,1995-12-08,1995,2.0,76594107.0,76594107.0,4.0,445.4,171623836.14963245,,,,2,2
3316533,/m/0959db,Poltergeist III,1988-06-10,98.0,"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror""}",10306.0,Poltergeist Collection,10453.0,480.0,5.2,"['Horror', 'Thriller']",10500000.0,98.0,['US'],en,1988-06-10,1988,3.0,14114488.0,3614488.0,2.0,121.7,31626226.490870286,23527270.571496326,8098955.919373959,1.3442369523809523,2,3
3318002,/m/095d6h,District B13,2004-11-10,86.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/06n90"": ""Science Fiction"", ""/m/02r5rng"": ""Parkour in popular culture"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action""}",10045.0,District 13 Collection,85946.0,1804.0,6.805,"['Action', 'Thriller', 'Science Fiction']",12000000.0,84.0,['FR'],fr,2004-11-10,2004,1.0,9391937.0,-2608063.0,,567.6,21044442.189471185,26888309.224567227,-5843867.035096042,0.7826614166666666,3,2
3357475,/m/097hnd,Speed Zone!,1989-04-21,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/01z02hx"": ""Sports"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/0ltv"": ""Auto racing""}",12236.0,Cannonball Run Collection,101688.0,77.0,4.5,"['Comedy', 'Action']",18000000.0,94.0,"['CA', 'US']",en,1989-04-21,1989,3.0,3007000.0,-14993000.0,5.0,341.4,6737762.153189471,40332463.836850844,-33594701.68366137,0.16705555555555554,2,3
